TAG_CODE,CAPTURE_CODE,MARCH_FLAG,APR_FLAG,MAY_FLAG,JUNE_FLAG,JULY_FLAG,AUGUST_FLAG,SEP_FLAG,SOCKEYE_FLAG,HATCHERY_REARED,SS_FLAG,LENGTH_MM
3DD.003D42510E,0,0,0,0,0,0,0,1,1,1,1,85
384.3B23A61A79,0,0,0,0,1,0,0,0,0,0,0,122
3DD.003C09AB84,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D425881,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D42520F,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D4247CB,0,0,0,0,0,0,0,1,1,1,1,110
384.3B23991CA4,1,0,0,0,1,0,0,0,0,0,0,121
384.3B23AF554F,1,0,0,1,0,0,0,0,0,0,0,135
3DD.003BE9D6BE,1,0,0,0,1,0,0,0,0,0,0,132
3DD.003BEA13D0,0,0,0,1,0,0,0,0,0,0,0,143
3DD.003BEA162C,1,0,0,1,0,0,0,0,0,0,0,113
3DD.003C099BF8,0,0,0,0,1,0,0,0,1,0,1,156
3DD.003C09AAC7,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D42539C,0,0,0,0,0,0,0,1,1,1,1,113
3DD.003C099B3B,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D4250C7,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D423FDF,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D42532D,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003C099C0E,0,0,0,0,1,0,0,0,1,0,1,145
3DD.003D2810B7,0,0,0,0,0,1,0,0,0,0,1,140
384.3B23AFD4B8,0,0,0,0,1,0,0,0,0,0,0,119
3DD.003BE9EB7F,0,0,0,1,0,0,0,0,0,0,0,135
3DD.003D4253DB,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09AA75,0,0,0,0,0,0,0,1,1,1,1,108
3DD.003C09A751,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D4249C7,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C0997AD,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424718,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003BEA1385,0,0,0,0,1,0,0,0,0,0,0,142
3DD.003C099F61,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D42450E,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09AF69,0,0,0,1,0,0,0,0,1,1,0,170
3DD.003C0997BB,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D424624,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D4249EF,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424533,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D4247D9,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D425524,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D47E394,0,0,0,0,0,0,0,0,0,0,1,90
3DD.003D5C708D,0,0,0,1,0,0,0,0,1,0,1,210
3DD.003D424ADD,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D47DFD4,0,0,1,0,0,0,0,0,1,0,1,105
3DD.003C099592,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D423D80,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D280B42,0,0,0,1,0,0,0,0,0,0,1,130
3DD.003D42521E,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003C099C99,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C09A06E,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D425665,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D47DDCB,0,0,1,0,0,0,0,0,1,0,1,198
3DD.003D480B9E,0,0,0,1,0,0,0,0,1,1,0,146
3DD.003C09A110,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D4256FF,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D5C6CEB,0,0,0,1,0,0,0,0,1,0,1,228
3DD.003C09A640,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D47D856,0,1,0,0,0,0,0,0,1,0,1,92
3DD.003D47F356,0,0,0,1,0,0,0,0,1,1,0,159
3DD.003D424D39,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003BE9E7F8,0,0,0,0,1,0,0,0,0,0,0,137
3DD.003D424012,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D425503,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D5C6B57,0,0,0,0,1,0,0,0,1,0,1,180
3DD.003D424ABC,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D4241E2,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D282398,0,0,0,1,0,0,0,0,0,0,1,139
3DD.003D28169A,0,1,0,0,0,0,0,0,0,0,0,111
3DD.003D4240D3,0,0,0,0,0,0,0,1,1,1,1,110
384.3B23AC8387,0,0,0,0,1,0,0,0,0,0,0,113
3DD.003D424896,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09A5FD,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003C09AA8B,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003C0998DE,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003C09AAA7,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D47ECB5,0,0,1,0,0,0,0,0,1,1,0,136
3DD.003C099B26,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424E8D,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D42537A,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D281724,0,1,0,0,0,0,0,0,0,0,0,110
3DD.003C099A9E,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D4254A3,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D4251F6,0,0,0,0,0,0,0,1,1,1,1,114
3DD.003D42419B,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D4256B8,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D42520A,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D281088,0,0,0,0,0,1,0,0,0,0,1,116
3DD.003D424704,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003C099E0B,0,0,0,0,1,0,0,0,1,0,1,198
384.3B23AFD105,0,0,0,0,1,0,0,0,0,0,0,121
3DD.003D4240CB,0,0,0,0,0,0,0,1,1,1,1,102
384.3B23B01280,0,0,0,0,1,0,0,0,0,0,0,122
3DD.003D5C70B3,0,0,0,1,0,0,0,0,1,0,1,226
3DD.003BE9DB93,0,0,0,0,1,0,0,0,0,1,1,143
3DD.003BE9EB31,0,0,0,0,1,0,0,0,0,0,0,156
3DD.003D424306,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D4246A0,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D4246BA,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003C09AB70,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D423F92,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D2821FE,0,0,0,1,0,0,0,0,0,0,1,135
3DD.003D425832,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424DE6,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D424A1A,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424E9C,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D42515B,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D424F5B,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003C099B64,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424BEF,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003C09A090,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D425430,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D352E39,0,0,0,0,0,0,0,0,0,0,1,94
3DD.003D424ECC,0,0,0,0,0,0,0,1,1,1,1,114
3DD.003D4246C1,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D47E0E6,0,0,0,1,0,0,0,0,1,1,0,145
3DD.003D42474A,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D425704,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D424A0F,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D424B24,0,0,0,0,0,0,0,1,1,1,1,87
384.3B23A41CD9,0,0,0,0,1,0,0,0,0,0,0,104
3DD.003D424228,0,0,0,0,0,0,0,1,1,1,1,108
3DD.003C09A8A0,0,0,1,0,0,0,0,0,1,0,1,114
3DD.003D425356,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003C09A61D,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003C09A09C,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424E8F,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003BE9EB98,0,0,0,0,1,0,0,0,0,0,0,147
3DD.003C09A6F2,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D424514,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D4246B2,0,0,0,0,0,0,0,1,1,1,1,114
3DD.003D4258CE,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C0995E6,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424438,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D47D7DE,0,0,1,0,0,0,0,0,1,0,1,101
3DD.003C099D22,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D5C6AEF,0,0,0,1,0,0,0,0,1,0,1,112
3DD.003D5C6E87,0,0,1,0,0,0,0,0,1,0,1,107
3DD.003C099A9A,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D42497F,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C09AAFE,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D425557,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D5C6AAE,0,0,0,1,0,0,0,0,1,0,1,198
3DD.003C09958C,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D280C99,0,0,0,1,0,0,0,0,0,0,1,135
3DD.003C0995DB,0,0,0,0,0,0,0,1,1,1,1,110
3DD.003D4245C7,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003BEA16B6,0,0,0,0,1,0,0,0,0,0,0,139
3DD.003D5C708E,0,0,0,1,0,0,0,0,1,0,1,121
384.3B23986CF4,0,0,0,1,0,0,0,0,0,0,0,103
3DD.003BE9EA8D,0,0,0,1,0,0,0,0,0,0,0,128
3DD.003D4248D7,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003C099FFD,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09AAF3,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D423E71,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D424991,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C099523,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003C09B4C6,0,0,1,0,0,0,0,0,0,0,0,135
3DD.003C099BB3,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D281BCF,0,0,1,0,0,0,0,0,1,0,1,145
3DD.003D28286B,0,0,0,1,0,0,0,0,0,0,1,134
3DD.003D47DFBB,0,0,0,0,0,0,0,0,0,0,1,95
3DD.003D47E5CA,0,0,0,0,0,0,0,0,0,0,1,87
3DD.003D5C6F25,0,0,0,0,1,0,0,0,1,0,1,144
3DD.003C099D62,0,0,0,0,0,0,0,1,1,1,1,81
3DD.003D480808,0,0,0,1,0,0,0,0,1,1,0,147
3DD.003D5C6EBD,0,0,0,1,0,0,0,0,1,0,1,116
3DD.003C099DAB,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424823,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D4254CD,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D42567D,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424DCC,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D5C6F35,0,0,0,0,1,0,0,0,1,0,1,119
3DD.003D425821,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D42471E,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D282885,0,0,0,1,0,0,0,0,0,0,1,136
3DD.003D4258CF,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C099059,0,0,0,1,0,0,0,0,1,0,1,143
3DD.003D424271,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003C099576,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424BB0,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003C099DA6,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D281843,0,0,0,1,0,0,0,0,0,0,1,146
3DD.003D424635,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D424E0E,0,0,0,0,0,0,0,1,1,1,1,106
3DD.003C099B39,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003BE9E8AB,0,0,0,1,0,0,0,0,0,0,0,132
3DD.003D424E5F,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003C09A6EB,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D4244EB,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D4241DF,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D281DD6,0,0,0,1,0,0,0,0,1,0,1,162
3DD.003D424BD5,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D42473F,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D4251DB,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C099496,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003C099564,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D4248C5,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D47E388,0,0,0,0,0,0,0,0,0,0,1,88
3DD.003BC91E1B,0,0,0,0,1,0,0,0,0,0,0,122
3DD.003C09B2A6,0,0,1,0,0,0,0,0,0,0,0,125
3DD.003C0997E1,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D425660,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D2819D4,0,0,1,0,0,0,0,0,1,0,1,118
3DD.003D4256B2,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D42578D,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D28285B,0,0,0,1,0,0,0,0,0,0,1,128
3DD.003D282B05,0,0,0,1,0,0,0,0,1,0,1,145
3DD.003D4249F8,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09AB77,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003BE9EBB1,0,0,0,1,0,0,0,0,0,0,0,130
3DD.003C099612,0,0,0,0,1,0,0,0,1,0,1,154
3DD.003D424102,0,0,0,0,0,0,0,1,1,1,1,115
3DD.003D4240CC,0,0,0,0,0,0,0,1,1,1,1,117
3DD.003D425350,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C099FBF,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C099CA8,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D281FC8,0,0,1,0,0,0,0,0,0,0,1,278
3DD.003D42476E,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D2810A6,0,0,0,0,0,1,0,0,0,0,1,121
3DD.003D5C6F36,0,0,0,0,1,0,0,0,1,0,1,123
3DD.003D5C6B45,0,0,0,0,1,0,0,0,1,0,1,174
3DD.003C099AF5,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003BE9E8B9,0,0,0,1,0,0,0,0,0,0,0,118
3DD.003BE9EA9D,0,0,0,0,1,0,0,0,0,0,1,147
3DD.003D42419E,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003BEA1468,0,0,0,0,1,0,0,0,0,0,0,129
3DD.003BE9D667,0,0,0,1,0,0,0,0,0,0,0,135
3DD.003D42573B,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D424280,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D424A56,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003C09A9A7,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C099B6D,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D4240C6,0,0,0,0,0,0,0,1,1,1,1,112
3DD.003D42527B,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C099C94,0,0,0,0,0,0,0,1,1,1,1,78
3DD.003C099B7F,0,0,0,0,0,0,0,1,1,1,1,100
384.3B23AFA24C,0,0,0,1,0,0,0,0,0,0,0,119
3DD.003C0997A6,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D425685,0,0,0,0,0,0,0,1,1,1,1,93
384.3B23A72873,0,0,0,0,1,0,0,0,0,0,0,117
3DD.003D424FC4,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003C099035,0,0,0,1,0,0,0,0,1,0,1,150
3DD.003D5C6CC4,0,0,0,1,0,0,0,0,1,0,1,235
3DD.003BE9D6C0,0,0,0,0,1,0,0,0,0,0,0,138
3DD.003D424140,0,0,0,0,0,0,0,1,1,1,1,114
3DD.003D425619,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D281630,0,1,0,0,0,0,0,0,0,0,0,98
3DD.003C099058,0,0,0,1,0,0,0,0,1,0,1,143
3DD.003D424C93,0,0,0,0,0,0,0,1,1,1,1,122
3DD.003C09AA89,0,0,0,0,0,0,0,1,1,1,1,110
384.3B23964E86,0,0,0,1,0,0,0,0,0,0,0,121
3DD.003D425125,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003C099BFE,0,0,0,0,1,0,0,0,1,0,1,157
384.3B23A1F7F3,0,0,0,1,0,0,0,0,0,0,0,114
3DD.003D424DE1,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C098A63,0,0,0,1,0,0,0,0,1,0,1,143
3DD.003C099A69,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D424953,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D425641,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D47F5FC,0,0,1,0,0,0,0,0,1,1,0,130
384.3B23A8F498,0,0,0,0,1,0,0,0,0,0,0,119
3DD.003D424251,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D47D7B0,0,0,1,0,0,0,0,0,1,0,1,107
3DD.003D281BE0,0,0,0,1,0,0,0,0,1,0,1,135
3DD.003D4245CC,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003C09AB12,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D424FD7,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D4248C4,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D281166,0,0,0,1,0,0,0,0,0,0,1,135
3DD.003C099643,0,0,0,0,1,0,0,0,1,0,1,147
3DD.003D425686,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D42463F,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D42416C,0,0,0,0,0,0,0,1,1,1,1,90
384.3B23A33E6A,0,0,0,0,1,0,0,0,0,0,0,124
3DD.003C099A3C,0,0,0,0,0,0,0,1,1,1,1,104
384.3B239BCC74,0,0,0,0,1,0,0,0,0,0,0,122
384.3B23A83B5A,0,0,0,1,0,0,0,0,0,0,0,124
3DD.003D4240BD,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D47DF93,0,0,0,0,0,0,0,0,0,0,1,92
3DD.003C09963C,0,0,0,0,1,0,0,0,1,0,1,147
3DD.003D425330,0,0,0,0,0,0,0,1,1,1,1,85
384.3B23963728,0,0,0,1,0,0,0,0,0,0,0,117
3DD.003D5C6B02,0,0,0,0,1,0,0,0,1,0,1,120
384.3B23A2D0A4,0,0,0,1,0,0,0,0,0,0,0,118
384.3B23A347FB,0,0,0,1,0,0,0,0,0,0,0,112
3DD.003D424708,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003BE9D9C2,0,0,0,0,1,0,0,0,0,1,1,152
3DD.003C09A56D,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D47DDA0,0,0,1,0,0,0,0,0,1,0,1,115
3DD.003C099721,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003C09A88E,0,0,1,0,0,0,0,0,1,0,1,106
3DD.003D4252E3,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D425452,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C09A639,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003D424452,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D4240FD,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D42481D,0,0,0,0,0,0,0,1,1,1,1,106
384.3B23A54716,0,0,0,0,1,0,0,0,0,0,0,122
3DD.003D424E27,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424DAA,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D424AFD,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424EFC,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D42491E,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003BE9EA95,0,0,0,0,1,0,0,0,0,0,0,141
3DD.003C09974A,0,0,0,0,0,0,0,1,1,1,1,100
384.3B23A8F8C1,0,0,0,1,0,0,0,0,0,0,0,109
3DD.003D4255B8,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003BC9284F,0,0,0,1,0,0,0,0,0,0,0,129
3DD.003D4250BC,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D4248CA,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D280EF4,0,0,0,1,0,0,0,0,0,0,0,131
3DD.003D47D7B8,0,0,1,0,0,0,0,0,1,0,1,104
3DD.003C09A6E3,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D423EBB,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D424B87,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D5C68CF,0,0,0,1,0,0,0,0,1,0,1,219
384.3B23984342,1,0,0,1,0,0,0,0,0,0,0,113
384.3B239873D9,1,0,0,1,0,0,0,0,0,0,0,115
384.3B2395E9C7,1,0,0,1,0,0,0,0,0,0,0,115
384.3B23984ADD,1,0,0,0,1,0,0,0,0,0,0,118
384.3B23996032,1,0,0,0,1,0,0,0,0,0,0,117
384.3B239A620E,1,0,0,1,0,0,0,0,0,0,0,114
384.3B239927F5,1,0,0,0,1,0,0,0,0,0,0,124
384.3B23994B98,1,0,0,1,0,0,0,0,0,0,0,109
384.3B239C0F06,1,0,0,0,1,0,0,0,0,0,0,119
384.3B23A1C123,1,0,0,1,0,0,0,0,0,0,0,114
384.3B23A1E9D7,1,0,0,0,1,0,0,0,0,0,0,118
384.3B23A304E2,1,0,0,1,0,0,0,0,0,0,0,109
384.3B23A3946B,1,0,0,1,0,0,0,0,0,0,0,117
384.3B23A42520,1,0,0,0,1,0,0,0,0,0,0,121
384.3B23A4DCC7,1,0,0,1,0,0,0,0,0,0,0,112
384.3B23A5B90E,1,0,0,1,0,0,0,0,0,0,0,116
384.3B23A1B20D,1,0,0,0,1,0,0,0,0,0,0,127
384.3B23A29E27,1,0,0,1,0,0,0,0,0,0,0,128
384.3B23A2C2E7,1,0,0,0,1,0,0,0,0,0,0,126
384.3B23A4B4D1,1,0,0,0,1,0,0,0,0,0,0,130
384.3B23A4E059,1,0,0,0,1,0,0,0,0,0,0,121
384.3B23A5234E,1,0,0,0,1,0,0,0,0,0,0,116
384.3B23A629B4,1,0,0,0,1,0,0,0,0,0,0,120
384.3B23A629CD,1,0,0,1,0,0,0,0,0,0,0,125
384.3B23A75A21,1,0,0,1,0,0,0,0,0,0,0,102
384.3B23A88F54,1,0,0,1,0,0,0,0,0,0,0,106
384.3B23A92597,1,0,0,1,0,0,0,0,0,0,0,116
384.3B23A97B88,1,0,0,0,1,0,0,0,0,0,0,132
384.3B23AFC2B9,1,0,0,0,1,0,0,0,0,0,0,125
384.3B23B01A8C,1,0,0,1,0,0,0,0,0,0,0,119
384.3B23B07F61,1,0,0,0,1,0,0,0,0,0,0,122
3DD.003BC91DE1,1,0,0,0,1,0,0,0,0,0,0,121
3DD.003BC9281B,1,0,0,1,0,0,0,0,0,0,0,121
3DD.003BC92857,1,0,0,1,0,0,0,0,0,0,0,123
3DD.003BC9285E,1,0,0,1,0,0,0,0,0,0,0,104
3DD.003BC92867,1,0,0,0,1,0,0,0,0,0,0,119
384.3B23A96E89,1,0,0,1,0,0,0,0,0,0,0,108
384.3B23A6931F,1,0,0,1,0,0,0,0,0,0,0,119
384.3B23A8071F,1,0,0,0,1,0,0,0,0,0,0,128
384.3B23A8BE69,1,0,0,1,0,0,0,0,0,0,0,131
384.3B23AC6F91,1,0,0,1,0,0,0,0,0,0,0,114
384.3B23ACA364,1,0,0,0,1,0,0,0,0,0,0,144
384.3B23ACACFA,1,0,0,0,1,0,0,0,0,0,0,126
384.3B23AF5A42,1,0,0,0,1,0,0,0,0,0,0,127
384.3B23B045DD,1,0,0,1,0,0,0,0,0,0,0,109
384.3B23B05730,1,0,0,1,0,0,0,0,0,0,0,120
384.3B23B06446,1,0,0,0,1,0,0,0,0,0,0,130
384.3B23B0745C,1,0,0,1,0,0,0,0,0,0,0,112
3DD.003BC92829,1,0,0,0,1,0,0,0,0,0,0,127
3DD.003D281E07,0,0,0,1,0,0,0,0,1,0,1,150
3DD.003BEA15E1,0,0,0,1,0,0,0,0,0,0,0,140
3DD.003D280C77,0,0,1,0,0,0,0,0,0,0,0,124
3DD.003C099BE7,0,0,0,0,1,0,0,0,1,0,1,130
3DD.003D4243FE,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424C33,0,0,0,0,0,0,0,1,1,1,1,95
384.3B23A54730,0,0,0,1,0,0,0,0,0,0,0,118
3DD.003BEA1455,0,0,0,0,1,0,0,0,0,0,0,134
3DD.003D47D7B2,0,0,1,0,0,0,0,0,1,0,1,138
3DD.003D4242C6,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D4244BE,0,0,0,0,0,0,0,1,1,1,1,87
384.3B23996004,0,0,0,0,1,0,0,0,0,0,0,113
3DD.003BE9DFF8,0,0,0,0,1,0,0,0,0,0,0,126
3DD.003C09A123,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D4243BE,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D47DFAD,0,0,0,0,0,0,0,0,0,0,1,95
384.3B23A75C31,0,0,0,0,1,0,0,0,0,0,0,128
3DD.003C09A60D,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C099914,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424C4B,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D425002,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D425094,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D5C6CCB,0,0,0,1,0,0,0,0,1,0,1,205
384.3B239AE58C,0,0,0,0,1,0,0,0,0,0,0,131
3DD.003D424D2E,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D42445B,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D281C01,0,0,0,1,0,0,0,0,1,0,1,165
3DD.003D424CE9,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09ABA8,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424F59,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D423F5C,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D47E3C2,0,0,0,0,0,0,0,0,0,0,1,94
3DD.003BC91DEC,0,0,0,1,0,0,0,0,0,0,0,124
3DD.003C09A01B,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D425891,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424B86,0,0,0,0,0,0,0,1,1,1,1,82
384.3B23A6BE14,0,0,0,1,0,0,0,0,0,0,0,125
384.3B23A92740,0,0,0,0,1,0,0,0,0,0,0,117
